id	GSM474708_con	GSM474709_con	GSM474710_con	GSM474711_con	GSM474712_con	GSM474713_con	GSM474714_con	GSM474715_con	GSM474716_con	GSM474717_con	GSM474718_con	GSM474719_con	GSM474720_con	GSM474721_con	GSM474722_con	GSM474723_con	GSM474724_con	GSM474725_con	GSM474726_con	GSM474727_con	GSM474728_con	GSM474729_con	GSM474730_con	GSM474731_con	GSM474732_con	GSM474733_con	GSM474734_con	GSM474735_con	GSM474736_con	GSM474737_con	GSM474738_con	GSM474739_con	GSM474740_con	GSM474741_con	GSM474742_con	GSM474743_con	GSM474744_con	GSM474745_con	GSM474746_con	GSM474747_con	GSM474748_con	GSM474749_con	GSM474750_con	GSM474751_con	GSM474752_con	GSM474753_con	GSM474754_con	GSM474755_con	GSM474756_con	GSM474757_con	GSM474758_con	GSM474759_con	GSM474760_con	GSM474797_con	GSM474832_con	GSM474833_con	GSM474834_con	GSM474835_con	GSM474836_con	GSM474837_con	GSM474838_con	GSM474839_con	GSM474840_con	GSM474761_treat	GSM474762_treat	GSM474763_treat	GSM474769_treat	GSM474775_treat	GSM474781_treat	GSM474782_treat	GSM474785_treat	GSM474786_treat	GSM474790_treat	GSM474791_treat	GSM474792_treat	GSM474793_treat	GSM474794_treat	GSM474795_treat	GSM474796_treat	GSM474798_treat	GSM474801_treat	GSM474804_treat	GSM474805_treat	GSM474810_treat	GSM474811_treat	GSM474814_treat	GSM474815_treat	GSM474818_treat	GSM474819_treat	GSM474821_treat	GSM474823_treat	GSM474824_treat	GSM474827_treat	GSM474830_treat	GSM474831_treat	GSM474764_treat	GSM474765_treat	GSM474766_treat	GSM474767_treat	GSM474768_treat	GSM474770_treat	GSM474771_treat	GSM474772_treat	GSM474773_treat	GSM474774_treat	GSM474776_treat	GSM474777_treat	GSM474778_treat	GSM474779_treat	GSM474780_treat	GSM474783_treat	GSM474784_treat	GSM474787_treat	GSM474788_treat	GSM474789_treat	GSM474799_treat	GSM474800_treat	GSM474802_treat	GSM474803_treat	GSM474806_treat	GSM474807_treat	GSM474808_treat	GSM474809_treat	GSM474812_treat	GSM474813_treat	GSM474816_treat	GSM474817_treat	GSM474820_treat	GSM474822_treat	GSM474825_treat	GSM474826_treat	GSM474828_treat	GSM474829_treat
RPL27	10.499644	12.402626	12.758696	12.687386	11.98499	12.324254	10.803885	12.595967	12.835748	12.047482	12.830128	13.054103	12.207454	11.029814	10.831514	10.584518	11.454749	11.264948	11.774141	11.8089	11.35735	11.356134	11.629931	11.489832	11.549932	12.278303	11.399223	12.19866	12.712939	11.051358	12.797448	11.357644	12.290547	11.499096	11.375826	10.259722	11.318331	10.828802	12.254644	10.616461	10.952759	10.412193	10.389629	9.940034	10.55792	10.078495	10.071643	10.680905	10.603427	10.774641	10.40923	10.125401	10.398498	12.137872	10.709645	11.67263	12.128681	12.240889	11.089914	11.338718	11.944832	11.678491	12.844574	11.916871	11.864663	12.756363	13.381259	12.578202	13.350914	12.92965	12.421667	12.237845	12.781791	13.065497	12.784588	11.676527	12.003535	12.305803	13.059627	11.627606	12.220907	13.488403	10.961635	13.385427	13.151267	13.039066	12.594065	12.180846	12.801626	12.948965	13.252336	13.523207	13.095106	12.587613	13.244678	12.515154	11.977614	12.790751	11.920216	12.288608	12.745992	13.552536	12.554853	12.656485	13.430445	13.09454	13.34407	11.722535	13.235624	13.131397	12.693616	13.318069	12.748568	12.115856	12.933429	12.396557	12.469359	12.281826	12.86075	13.536762	12.008537	12.351533	12.790839	13.226778	11.856021	12.317813	11.959891	13.729335	13.645346	12.834565	13.349906	11.920647	13.848281
MRPL57	8.697299	9.103449	9.243091	9.585474	9.067569	9.217339	8.914414	9.320056	9.356352	8.980757	9.108097	9.484693	8.939359	8.73646	8.946378	8.722715	9.003046	9.038764	8.970491	8.783089	9.036181	9.03452	8.999378	8.975383	8.850106	9.048483	9.07224	9.282163	9.217433	8.65529	8.971647	8.959315	9.069024	8.729637	8.585233	8.793179	8.761717	8.309919	8.862263	8.530814	8.678749	8.606522	8.478586	8.557398	8.430426	8.439459	8.506149	8.766677	8.211597	8.723311	8.90599	8.396052	8.44161	9.117187	8.937819	8.896364	9.541365	9.240635	8.949827	9.042165	9.18992	8.867878	9.572428	9.579597	9.122813	9.225029	9.721142	9.301087	9.507998	9.594473	9.423182	9.138896	9.421549	9.59678	9.375298	9.312398	9.389406	9.618684	9.553206	8.662257	9.131035	9.693867	8.8128	9.564574	9.347786	9.584242	9.416407	10.000856	10.008642	9.375439	10.104003	9.877391	9.559019	9.189046	9.640546	9.294672	9.244051	9.140483	9.082891	9.408603	9.486101	9.864935	9.523597	9.468613	9.341062	9.443765	9.461234	8.983424	9.345178	9.481754	9.300767	9.912479	9.619906	8.911872	9.054068	9.430438	9.157735	9.043522	9.021778	9.621042	9.07384	9.574423	9.564143	9.344119	8.968083	9.483807	9.30831	9.770273	9.990691	9.422669	9.662399	9.179621	10.027181
GLRX2	6.620009	6.924283	7.356516	7.411861	6.9491	6.907104	6.909426	7.202394	7.283013	7.071131	7.17813	7.251138	6.477989	6.987638	7.063769	7.072295	7.08966	7.073248	6.976616	6.965838	6.925727	7.056157	6.512935	7.020093	6.815535	7.364409	7.294701	7.021515	6.971041	6.962594	6.968742	7.094617	7.42636	6.89648	6.796907	7.125273	7.05463	6.362455	6.850656	6.668918	6.719423	6.362478	6.618709	6.300214	6.5332	6.652555	6.412003	6.771508	6.089255	6.527385	6.854864	5.955434	6.379256	7.178784	6.826616	7.006229	7.387198	6.989214	6.874963	7.20405	7.182908	7.042461	7.504116	7.30524	7.373617	7.419887	7.769237	7.263728	7.848817	7.520852	7.238634	7.369732	7.17086	7.232787	7.450211	6.874005	7.294146	6.983436	7.270663	7.260407	7.23924	7.790165	6.908244	7.395129	7.576013	7.618954	7.175601	8.098212	8.343064	7.527641	7.579026	7.61834	7.525791	7.860401	7.593166	7.321503	6.990573	7.277526	7.287067	7.470842	7.404628	7.852683	8.045702	7.619449	7.758051	7.525309	7.629593	7.554655	7.623472	7.350973	7.489192	8.073641	7.245913	6.817085	7.153164	7.132789	7.454517	7.411514	7.378763	7.866086	6.926245	7.035726	7.213283	7.5493	6.957279	7.391613	7.146694	7.923106	7.748813	7.217272	7.682583	7.695488	8.003584
ICAM1	7.759547	7.130075	7.139289	6.823654	7.219936	7.143205	7.005575	7.055499	6.377631	7.349064	7.557272	7.203378	7.597424	6.936548	6.758301	7.171895	7.14841	7.061555	7.03956	7.398689	7.212792	6.852608	7.377449	7.663844	7.634581	6.951168	7.531463	7.015971	7.210709	7.81473	7.129745	7.510106	6.732484	7.734551	7.478651	7.240066	7.018997	7.433547	7.501049	7.604689	7.620312	7.767344	7.961996	8.331234	7.520045	7.585426	7.264834	7.541553	7.74824	7.671459	7.446796	7.43478	7.722813	6.878272	6.989439	6.642232	6.439353	6.708055	7.473576	6.710956	6.675684	6.913888	6.513667	7.142477	7.075938	6.858178	6.300236	6.91325	6.577071	6.493098	6.450951	6.637796	6.773953	6.447454	7.046931	6.860209	7.122251	7.244064	6.568207	7.213185	6.59665	6.535737	6.964957	6.352283	6.596754	6.595376	7.090267	6.711991	6.564026	6.537983	6.788852	6.240434	6.744671	7.00747	6.570119	6.641368	6.61635	6.920661	6.864838	6.419669	6.660183	6.467115	6.113601	6.853705	6.721533	6.332443	6.585463	7.262569	6.353633	7.247609	7.045496	6.246442	6.627242	6.901281	6.976499	7.028737	6.357488	6.525183	6.734851	6.351862	7.068339	6.609123	6.756175	6.349541	6.636482	6.514988	6.459046	6.296066	6.296018	6.507099	6.573982	6.760322	6.288849
PDP1	6.242037	7.518063	7.709616	8.099906	8.084673	7.321819	7.295277	7.803696	7.272889	7.830874	7.466927	7.856799	7.395159	6.976834	6.988173	7.586022	7.057596	7.723584	6.136685	6.043502	6.012502	5.602156	6.153208	6.305308	6.295643	6.350983	6.257242	5.841772	5.957127	5.678523	6.556226	6.901516	6.731842	6.025508	6.01232	6.605304	6.024476	5.236276	7.051895	6.911395	6.654071	6.684904	7.078308	5.997798	6.065259	7.392741	6.919434	6.956217	6.756723	7.122675	6.896204	6.3789	6.756691	7.746685	7.649494	7.667136	7.594696	7.381337	7.187435	7.047857	7.876948	7.046309	7.278569	8.099439	8.38784	8.489052	8.052539	7.357346	7.769785	7.968951	7.672556	8.340536	7.179339	7.780271	7.622705	7.957527	7.304899	7.949363	7.662147	7.555116	7.727317	8.579515	8.120126	8.567795	7.579436	7.400755	7.872187	7.93223	8.217289	7.465186	7.990845	8.218616	7.843908	7.412873	8.389069	8.241516	8.208504	7.713528	7.940138	7.082115	8.148815	8.014374	8.454125	8.166882	8.127541	7.924671	8.092362	8.146014	7.738795	8.069822	7.504571	8.088178	8.002472	7.348837	7.756311	7.422987	7.701408	7.085946	6.917304	6.896188	7.981314	8.121012	7.9299	7.811298	7.189672	8.134651	7.93351	7.56348	7.731939	7.212746	8.093907	6.861493	7.164455
GBF1	8.054034	7.55683	7.260524	7.219743	7.376381	7.484775	7.944302	7.380126	6.432777	7.787068	7.417848	7.585652	7.944566	7.854846	8.227343	8.024254	8.300505	7.85782	7.879031	7.683601	7.972106	7.908843	7.664943	7.863177	7.836805	7.578084	7.675784	7.684351	7.670669	8.238959	8.055586	7.815507	7.785467	7.945505	7.900321	8.562011	7.845879	7.723094	7.642604	8.22176	7.924709	8.034738	8.086262	8.395221	7.820158	7.889382	7.78319	8.191274	7.226884	7.915944	7.923565	7.75798	8.204739	7.294148	8.205195	7.559898	7.171965	7.33985	8.223107	7.296127	7.442396	7.23832	7.559883	7.381448	7.137991	7.194407	7.008729	7.34301	6.799918	7.028764	7.204968	7.166951	7.474861	7.269842	6.750676	7.376352	7.51779	7.724859	7.52113	7.366606	7.074187	7.012984	7.987028	7.333536	7.13795	6.991843	7.649211	6.960411	7.062516	6.814485	7.625878	7.051822	7.725085	7.409301	7.38961	6.878795	6.980622	7.146243	7.091336	6.74264	7.146631	6.676554	6.911032	7.00142	6.85258	6.90347	6.692126	7.100609	6.354575	7.068865	7.462555	6.94051	7.298346	7.186564	7.101574	7.347337	6.962388	7.187878	7.440599	6.694049	8.146024	8.047405	7.42008	7.161441	7.393879	7.455953	7.56976	6.916915	7.153045	7.009743	6.686979	7.204785	6.299659
ITGB2	13.124917	12.746671	12.357639	12.530538	12.565638	12.73503	13.352928	12.689999	12.24583	13.060666	12.888484	12.338774	12.934752	12.980663	13.118415	13.38261	13.265646	13.287665	13.136305	12.82162	13.307533	13.056631	12.81289	13.128466	13.343331	13.084968	13.139887	12.816579	12.577293	13.372644	13.090932	13.391296	12.860309	13.265718	13.099249	13.427933	13.208744	13.07851	12.923964	13.36428	13.080075	13.379347	13.535156	13.207149	13.154068	13.386928	13.261114	13.331304	12.996243	13.049052	13.254435	13.114445	13.17423	13.195417	13.097349	12.97619	12.267752	12.030183	12.986315	12.85837	12.83015	12.671439	12.609593	12.627396	12.85525	12.808557	12.321583	12.419822	12.425182	12.589179	12.276758	12.819261	12.355672	12.060287	12.002645	12.79469	12.788386	12.603474	12.561552	12.907736	12.8371	12.232683	13.177801	12.507927	12.201064	12.639437	12.461664	12.210216	12.045801	12.389549	12.127096	11.771112	12.430359	12.508223	12.461584	12.550513	11.846329	12.307606	12.710191	12.490963	12.500096	12.432535	11.854957	12.758888	12.703461	12.326207	12.311217	12.956244	11.756397	12.463624	12.710955	12.124942	12.379794	12.626068	12.694747	11.860331	12.704021	12.730601	12.571029	12.433851	12.981642	12.796881	12.281656	12.32262	12.625126	12.508157	13.022854	12.513997	12.048392	12.374214	11.977967	12.913529	11.746363
SVIL	7.952708	7.913691	7.418767	7.246956	7.807313	7.795328	7.964015	7.436905	7.362022	7.71856	7.734772	7.285421	7.830534	8.279093	8.138901	8.040711	8.162003	7.846324	8.025943	8.012205	7.675338	7.665617	7.792977	7.898564	8.168255	8.007434	7.880931	7.975452	7.654742	8.223355	7.769666	7.907765	7.603737	8.397501	7.886853	8.138808	8.303446	7.871906	7.783876	8.173679	8.037529	8.07745	8.218863	8.295142	8.264943	8.23581	8.02311	8.063089	8.212544	7.992085	7.943705	8.093837	8.237137	7.932061	7.795686	8.039973	7.19434	7.108732	7.904503	7.719698	7.458324	8.037727	7.388572	7.322478	7.649695	7.605123	7.15658	7.434457	7.362971	7.373547	7.252631	7.885188	7.69456	7.147574	7.294324	7.471533	7.290655	7.196679	7.201849	7.744054	7.734587	7.131534	7.643773	7.18972	7.664104	7.643542	7.532969	7.153799	6.587236	7.581516	6.744848	6.92937	7.56439	7.49157	7.223608	7.812242	7.001331	7.659765	7.429811	7.600315	7.363226	7.210927	7.126172	7.54954	7.598322	7.164318	7.274295	7.834428	7.44097	7.294241	7.498797	7.082295	7.230661	7.590521	7.802057	7.199418	7.924308	7.652499	7.861277	7.628848	7.589323	7.005093	7.025648	7.68499	7.547329	7.286936	7.191089	6.796786	6.494625	7.483809	7.478932	7.636642	6.991321
TTBK2	4.996372	5.721919	5.360515	5.465866	5.160322	5.265421	5.931234	5.284867	5.600482	5.319742	4.949941	5.145634	4.90375	5.229605	5.210372	5.616927	5.781772	5.521936	4.869587	4.570781	4.963804	4.724471	4.901152	4.728406	4.817265	4.664472	4.549167	4.603363	4.67426	4.624368	5.10525	5.493296	5.438196	4.729447	4.822796	5.154942	5.005034	4.043674	5.531343	5.125955	4.783003	5.083617	5.101047	5.006101	4.184319	4.871568	4.923912	4.913196	4.825984	5.118897	4.511794	4.615179	4.85523	5.988498	5.632993	6.058842	6.721527	5.429336	5.444307	5.25996	6.38972	5.320043	5.821939	5.958846	5.885091	6.16228	6.011795	5.5187	5.776947	5.920285	5.334722	5.72819	5.380757	5.802146	6.004739	5.565804	5.61741	6.060823	6.486246	5.646135	5.437881	7.273806	5.737606	7.292899	6.104214	6.1316	6.771258	5.727973	6.886432	5.657265	6.485788	6.900731	6.775688	6.183523	7.077306	6.041755	5.842818	5.124664	5.836645	5.638465	5.945438	6.415495	6.656645	5.845311	6.093436	6.22433	6.004555	5.846443	5.718178	5.983984	5.403882	6.335739	5.968299	5.855809	5.545325	6.1627	6.187064	5.387932	5.169703	5.648131	5.817833	6.534491	6.955816	6.322037	5.334099	6.525455	6.029924	6.093127	7.296446	4.754014	6.647477	4.722078	6.476655
ZNF148	9.758937	9.738468	9.685588	9.696361	9.542191	9.823442	9.945742	9.907338	9.96215	9.669402	9.422503	9.566692	9.587492	10.263025	9.918808	10.042219	10.143721	9.855035	8.982024	9.604295	8.770275	8.701283	9.141652	9.138049	9.17779	9.536758	8.858165	8.281807	9.131851	8.847751	9.141552	9.698616	9.753958	8.900692	8.995546	9.130255	9.298058	8.796769	9.395501	9.425206	8.930509	9.129516	9.697658	9.405145	8.541919	9.483638	9.536635	9.620754	9.492263	9.483242	8.762078	8.940325	9.313231	10.249358	9.881009	10.272066	9.908079	9.385131	9.561967	9.599209	9.815897	9.634146	9.49769	9.878068	10.269919	10.072572	9.817759	9.860613	10.032109	9.938714	9.74668	10.030136	10.166425	10.06505	10.179268	9.786965	10.170472	9.980674	9.987872	9.431098	10.144976	11.01276	9.571158	10.734148	10.418798	10.188247	10.324773	10.040651	11.057747	9.884123	10.571573	10.921913	10.622014	9.9813	10.466214	10.066259	9.741799	9.5895	10.123245	10.070327	9.827257	10.091186	10.271633	10.310861	10.812079	10.268435	10.045884	10.034377	9.804809	9.868472	9.911498	10.06032	10.537631	9.887551	9.961345	9.662028	10.302976	10.033217	10.054915	9.847112	10.03357	10.044938	10.538858	10.173545	10.006014	9.922337	9.947294	10.440345	10.438356	10.153436	10.494403	8.931696	10.334321
OLA1	7.724506	8.7759	9.122158	9.410664	8.888736	9.090144	7.860302	9.192297	9.333977	8.704266	8.847572	9.113589	8.608162	8.14191	7.626173	7.499631	8.283671	8.001631	8.627001	8.591784	8.58668	8.183001	8.252323	8.471346	8.395139	8.85624	8.627216	8.125264	8.715506	8.30927	8.587712	8.308285	8.858934	8.656511	8.272341	8.301942	8.443267	8.176672	8.4218	8.036443	8.090853	7.869662	7.841102	7.470729	7.668723	7.512121	7.818829	7.869352	7.564749	8.025618	7.69209	7.398015	7.421953	8.630939	7.994767	8.419053	9.09323	8.881787	7.990553	8.351916	8.521265	8.134091	9.377252	8.809271	8.707015	9.214067	9.925273	9.059343	9.662256	9.438361	9.227372	9.074781	8.689463	9.1378	9.099548	8.48412	8.499535	8.750375	9.279921	8.61868	9.090763	9.747095	8.216565	9.545657	9.106974	9.019539	8.715611	9.27165	9.634316	9.292109	8.883751	9.625306	9.294291	9.061194	9.722999	9.059223	8.864721	9.123335	9.135156	8.976724	9.471324	9.814178	9.453418	9.390674	9.587281	9.457615	9.637472	8.777654	9.567206	9.319972	8.991029	9.739899	9.215228	8.67491	8.525898	9.040757	8.891446	9.590921	9.251112	10.120061	8.697822	8.205531	8.836539	9.277159	8.317833	8.692442	8.502614	10.110717	10.086027	8.855758	9.996271	8.857392	10.463107
UBFD1	5.627227	6.418726	6.300196	6.297213	6.123087	6.309028	6.084415	6.407601	6.552822	6.621733	6.394831	6.348045	6.181945	5.534389	5.741704	6.327927	5.783096	5.991315	6.44594	5.96357	6.088104	6.211762	5.868323	6.078856	5.786295	5.910158	5.883132	5.63855	5.952676	5.600358	5.760713	5.960994	6.166597	5.704734	5.935474	6.424607	6.237093	5.500415	5.7548	5.533983	5.853111	5.600009	5.710434	5.468867	5.987382	5.956313	5.630409	5.672109	6.16609	5.724024	5.714989	5.479515	5.599234	5.875698	6.350414	6.090105	6.038349	6.781586	5.625656	6.233124	6.180755	5.890277	5.92355	6.270057	6.430137	6.24745	6.326329	6.535558	6.782185	6.676824	6.220078	6.069859	6.100123	6.760259	7.419443	6.401334	5.939563	6.344364	6.728719	6.588904	6.612969	6.764994	6.248073	6.804233	6.194896	6.279448	6.03751	6.462648	6.778581	6.504543	6.064134	7.068468	6.294389	7.196852	6.754715	6.911411	6.475329	7.209586	6.178622	6.350891	7.176163	6.636089	7.077954	6.501198	6.298717	6.600987	7.478109	6.406574	7.779505	5.893121	6.466905	6.653869	6.606881	6.618287	6.523567	7.580557	6.96782	6.654523	6.950359	7.087857	5.975254	6.348015	6.664243	6.323357	6.318393	6.293471	6.133891	6.781656	7.082552	6.934391	6.378195	6.248952	6.699017
UTRN	7.224919	6.931051	6.826962	6.933922	7.396191	6.935995	7.350231	6.841972	6.453883	7.46172	7.133929	7.154679	7.201344	7.199084	7.366301	7.242438	7.480829	7.169295	6.960602	6.814525	7.277334	6.838656	6.849291	7.136708	7.188265	6.65859	6.768239	6.402897	6.938642	7.104881	7.404462	7.256943	6.973613	7.155752	6.988275	6.982727	6.710596	6.780635	6.818901	7.244029	7.322149	7.472697	7.102458	7.058532	6.692693	7.5238	7.354045	6.400421	7.013013	6.862665	7.400814	7.134926	7.221394	6.163776	6.757772	6.672593	6.133509	6.608542	6.606024	6.44666	6.559629	6.334172	6.2011	6.20327	6.844632	6.895343	6.399032	6.767677	6.209286	6.26029	6.514042	6.869921	6.119439	5.991156	6.264373	6.698226	6.166112	6.564583	6.24174	7.17018	6.741089	6.036279	7.298616	6.276065	6.302616	6.25692	6.221503	6.272551	6.3774	6.271064	6.293418	5.805771	6.080192	6.342206	6.450387	6.518553	6.3616	6.877498	6.733753	6.425905	6.312689	6.008222	6.393388	6.441524	6.02455	6.696466	6.262415	6.693613	6.45317	6.649828	7.172911	5.854494	6.213012	6.761032	6.559118	5.886469	6.566307	6.142517	6.655455	5.95882	6.870684	6.403017	6.172497	6.420922	6.531843	6.559253	6.45638	6.343674	6.219914	6.177899	6.253089	6.478073	5.681081
RASA3	7.118099	6.765027	6.807676	6.569444	7.04422	6.917261	7.191115	7.037541	6.429076	7.153225	6.962578	7.504736	7.321712	6.095161	7.039585	6.721869	7.235324	6.601703	6.776431	6.388562	6.949815	6.64597	6.699333	6.965082	7.111153	6.391919	6.388573	6.211593	7.189646	6.901761	7.312444	7.239278	6.689895	6.972372	6.954023	6.763945	6.344189	6.551806	6.586588	7.007208	7.138528	7.309725	6.885826	6.779045	6.358072	7.00332	6.781925	6.011821	6.628686	6.7845	6.758326	6.447826	6.600695	5.261562	6.93582	6.031174	6.282675	6.804931	6.608516	5.564033	6.387885	5.490671	5.261901	5.881933	6.314967	6.383381	5.622842	5.901759	5.472586	5.745315	6.468454	5.964537	6.100499	5.897206	6.12525	6.190353	5.800622	6.072531	5.749778	6.729622	6.100724	5.292737	7.421382	6.082774	5.668582	5.483189	6.567192	5.496945	5.221991	5.154232	5.39266	5.359484	5.93201	6.182957	6.783666	6.155919	6.193754	6.506577	5.936782	5.391731	6.040908	5.423207	5.945761	5.757072	5.095461	5.881314	5.792016	6.071967	5.799831	6.44572	6.311158	5.276408	5.743518	6.014027	5.96483	6.172917	6.22927	5.301971	6.588213	4.773965	6.892386	5.954108	5.893019	5.966101	6.328692	6.476011	5.699466	5.307338	5.35618	5.418057	5.65284	5.431698	5.275123
NADK	10.105653	10.060683	9.81298	9.592333	10.128558	9.964677	9.92242	9.777763	9.525823	10.048258	10.222157	9.645361	10.241137	10.255328	10.098904	10.119117	10.154534	9.933155	9.726382	10.101063	9.718222	9.49495	9.765327	9.864676	10.226705	9.72121	9.810098	9.619759	9.483435	10.251413	9.545708	10.122569	9.439098	10.272591	9.810604	10.009207	10.133438	9.541196	9.521798	10.146057	10.056034	10.184726	10.249379	10.436193	9.717812	9.967234	9.899632	9.720713	10.150895	9.604896	9.707945	10.015541	10.296496	9.865578	10.122943	9.841956	9.150314	8.975866	10.35837	9.55197	9.423164	9.81786	9.210974	9.320433	9.765901	9.760652	8.62728	9.468198	8.859089	9.139242	9.17009	9.504096	9.620828	9.025538	9.138255	9.619307	9.748627	9.634396	9.132353	9.868579	9.765675	9.014065	9.724566	8.94909	9.44034	9.350057	9.937492	9.25095	9.154378	9.156808	8.737189	8.786005	9.356102	9.537638	9.154905	9.73003	8.601038	9.457137	9.213619	9.1035	8.961013	8.567131	8.976334	9.488775	9.335913	9.025787	8.899362	10.152621	8.958048	9.346712	9.17772	8.481797	9.040741	9.649245	9.470652	9.24852	9.703918	9.172946	9.722349	9.048334	9.866986	9.338245	9.413953	9.677931	9.937157	9.219812	9.50319	8.492371	8.94334	9.047805	9.119005	9.51472	8.097025
NDUFA4	6.672626	9.050959	10.016554	9.374529	8.472124	9.216664	7.132172	9.02484	9.814879	8.442853	9.210715	9.383859	8.60075	7.304945	7.46387	6.702156	7.77471	7.870586	6.863364	7.523518	6.761566	7.156154	7.166842	6.880757	6.925486	8.347809	7.459602	6.608013	7.331737	6.563875	6.838948	7.097771	7.655469	7.106859	6.383823	6.356368	6.999295	6.445301	6.740713	6.615627	6.764576	6.343575	6.310127	6.040305	6.121344	5.964791	5.919364	6.547493	6.721001	6.412528	6.097128	6.301477	6.407422	8.764293	7.011226	7.755818	8.050074	8.564158	6.715294	7.413654	8.551174	7.986947	9.543421	7.143864	8.348882	9.793324	10.472515	8.924936	10.427268	9.691216	8.830436	9.021897	7.684752	8.733488	8.955769	7.024583	7.662977	7.95237	9.324327	8.30552	8.144505	10.676973	6.739111	10.236631	9.52608	7.918811	8.686756	7.956262	10.307838	9.231231	9.448138	10.638019	9.582732	9.773759	10.224376	9.387526	8.379758	8.838439	7.79829	8.312048	9.491082	10.352453	9.367446	9.471561	10.800345	9.996127	10.532587	8.53976	10.419261	8.890814	9.416053	9.823342	8.501856	8.509814	8.793569	9.931836	8.88969	9.257747	9.514817	10.422642	8.170491	8.518073	9.730384	9.823117	7.981945	8.533789	8.528689	11.048757	11.007748	7.573865	10.091991	8.596299	11.207129
VAMP2	8.569322	8.226483	7.919021	7.96937	8.136053	7.939697	8.35101	8.367447	8.096217	8.377782	8.109806	8.147225	8.491997	8.879245	8.441259	8.634708	8.858832	8.108376	8.766704	8.561862	8.515439	8.765285	8.806649	8.297383	8.697929	8.408866	8.716789	8.631153	8.459502	8.79545	8.442144	8.537728	8.384645	8.476229	8.873619	9.958653	8.747665	9.372126	8.249344	8.487868	8.37759	8.551446	8.639182	9.01301	9.000927	8.884871	8.587819	9.410513	8.127484	8.819931	8.519872	8.589035	8.807114	8.276953	8.836984	8.499119	8.465787	8.27995	8.8316	8.559658	8.340969	9.064354	8.697475	7.99599	7.727227	7.654563	8.141828	7.80926	7.378081	7.816318	7.743386	7.677597	8.266166	7.693782	7.42894	7.905732	8.547305	8.401578	7.935872	8.146288	7.884692	8.134494	8.580118	8.234965	7.922648	8.24271	8.519002	8.519547	8.170134	8.246254	8.835455	7.831004	8.618989	8.107848	7.980294	7.671385	7.794382	7.445876	7.856932	7.636937	7.582306	7.1987	7.635971	7.885944	7.757825	7.693798	7.242489	7.662384	7.037244	7.904656	7.389976	7.414256	8.102767	7.74261	7.761073	8.206463	7.893309	7.836769	7.995296	7.555475	8.626155	8.610855	8.450128	8.126414	8.347204	8.300197	8.303924	7.669537	8.01367	8.298457	7.76671	8.434216	7.669473
MRPS15	5.957642	6.741783	6.928564	7.014755	6.736547	6.862666	6.361024	6.901581	7.049223	6.767831	6.741709	6.951374	6.536971	6.460698	6.271946	6.484554	6.545442	6.538417	6.652144	6.353923	6.529013	6.590552	6.451459	6.670289	6.451634	6.487535	6.418182	6.359288	6.565345	6.374822	6.650936	6.36752	6.57503	6.32798	6.076714	6.791114	6.388983	5.79484	6.412133	6.087859	6.237958	6.089512	6.187231	5.812742	6.258767	5.818394	5.996423	5.959263	5.936491	6.113884	6.062354	6.078344	5.869447	7.051525	6.459747	6.538604	7.165818	6.802604	6.715767	6.833421	6.718069	6.754315	7.478708	6.845675	6.835471	6.924636	7.370556	7.006998	7.438252	7.274329	6.77442	6.867463	6.926773	6.868845	6.799812	6.612772	6.936357	7.033708	7.060919	6.487278	6.953128	7.618833	6.2549	7.40526	7.002657	7.332222	6.86204	7.827432	8.327312	7.251696	7.653233	7.522585	7.241538	6.953527	7.417872	6.835265	6.591434	6.709676	6.870001	6.854705	6.950922	7.140322	7.380135	7.051327	7.318619	7.070277	6.98141	6.632912	6.958661	6.881386	7.011518	7.371267	7.156994	6.495071	6.633934	7.235262	7.142228	6.993683	6.962483	7.825673	6.784394	7.11795	7.190667	6.928739	6.521228	7.050038	6.832919	8.025386	7.668649	7.155408	7.297607	7.328729	7.975881
G6PD	10.362126	10.230842	9.725315	9.514953	10.053231	9.890692	10.146803	9.589591	9.224199	10.108705	10.18034	9.288485	10.360082	10.490907	10.196388	10.447877	10.265199	9.99412	10.572794	10.369226	10.488001	10.401859	10.275506	10.445679	10.487496	10.208512	10.060714	10.048198	9.781948	10.945535	10.135485	10.515316	9.675919	10.700518	10.759842	11.37762	10.770862	10.958872	10.063239	10.998749	10.477154	10.674684	10.853336	11.158764	10.837609	10.698407	10.986423	11.262379	10.736982	10.247061	10.229194	10.839514	10.705498	10.166339	10.553417	10.063776	9.306106	9.880989	10.918998	10.034672	10.239938	10.179974	9.813498	9.797858	9.652083	9.896897	8.55511	9.293906	8.613976	9.401104	9.394828	9.155294	10.129314	9.143372	9.2308	10.180227	10.197812	10.426228	9.581389	10.1468	9.145418	9.457449	10.468264	9.412073	9.326815	8.925192	10.337696	9.200007	9.172406	9.249235	9.998379	9.077862	9.93239	10.025595	9.194272	9.381374	9.328039	9.827974	8.940857	8.917374	9.244472	8.215909	8.604155	9.375235	9.298075	8.352386	8.881279	10.041275	9.232053	9.463169	9.392876	8.012896	9.398362	9.885453	9.391815	10.196407	9.600575	9.37846	9.692729	8.501366	10.280127	10.050935	10.327163	9.408441	10.112958	9.887624	10.039784	8.981923	10.081448	9.750685	8.413495	9.733238	7.975957
